"Sensor ID","PylumID","GUID","FQDN","Machine name","Internal IP address","External IP address","Site","Site ID","Anti-Ransomware mode","App Control mode","Isolated","Last seen","Last pylumID message update time","Sensor status","Service status","Last status action","Archived or unarchived comment","Sensor archived by user","Server name","Server ID","Server ip","OS","OS version","Data collection","Sensor version","Console version","First seen","Uptime","CPU usage","Memory usage","Outdated","Signatures mode state","Signature mode origin","PowerShell mode","Remote Shell Status","Anti-Malware mode","Anti-Malware mode origin","Last full scan","Last quick scan","Organization","Proxy address","Last prevention error","Last exit reason","Actions in progress","Pending actions","Last upgrade result","Department","Location","Critical Asset","Device Type","Custom Tags","AI detect mode","AI detect mode origin","AI prevent mode","AI prevent mode origin","Document protection status","Document protection mode","Assigned Policy","Policy ID","Policy Last Update","Compliance","Device control","Firewall control","Exploit protection mode","Signatures DB version","Last signatures update","Organizational unit","Group name","Serial number","Device model","Group assignment","BEP mode","VPP mode","Variant file prevention mode","Unique sensor key"
"646b871ee4b03a4edebac87a:PYLUMCLIENT_PHILIPPINES_01LC-RJMORALES_C01850810EE0","PYLUMCLIENT_PHILIPPINES_01LC-RJMORALES_C01850810EE0","'-202284046.1198775089551518743","01lc-rjmorales.ph.intraxa","01lc-rjmorales","172.20.10.2","111.90.219.67","Primary","25593978","Prevent","Enabled","false","2025-01-08 13:18:27.000","2025-01-08 13:12:45.000","Stale","Down","None","","","entityfusion-72-t","646b871ee4b03a4edebac87a","10.147.10.187","Windows","Windows 10","Advanced","23.1.308.1","","2024-11-11 06:02:46.000","D5 11:40:46.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-28 03:48:45.000","false","Disabled","Disabled","Cautious","","","","Philippines","NXVPXSP02F202114317600","11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz","Dynamic","Detect","Detect","Disabled","f20de950-e329-4346-ba03-1b7163d92a45"
"6447fbdee4b015ef02163225:PYLUMCLIENT_PHILIPPINES_01LC-TNOWAK_2800AF4E5D1C","PYLUMCLIENT_PHILIPPINES_01LC-TNOWAK_2800AF4E5D1C","'-2050577127.1198775089551518743","01lc-tnowak.ph.intraxa","01lc-tnowak","192.168.0.38","89.64.71.143","Primary","25593978","Prevent","Enabled","false","2024-12-20 07:57:42.000","2024-12-20 07:52:42.000","Stale","Down","None","","","entityfusion-55-t","6447fbdee4b015ef02163225","10.147.10.177","Windows","Windows 11","Advanced","23.1.308.1","","2024-09-30 08:20:52.000","D0 00:08:56.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 07:45:47.000","true","Disabled","Disabled","Cautious","","","","Philippines","FTNVG24","13th Gen Intel(R) Core(TM) i5-1335U","Dynamic","Detect","Detect","Disabled","1e6e009a-b847-479b-b64e-d92c51e0cf5d"
"646b8812e4b03a4edebac882:PYLUMCLIENT_PHILIPPINES_01L-ITSECSU_00090FFE0001","PYLUMCLIENT_PHILIPPINES_01L-ITSECSU_00090FFE0001","'-926400515.1198775089551518743","01l-itsecsu.ph.intraxa","01l-itsecsu","192.168.1.41","103.67.165.58","Primary","25593978","Prevent","Enabled","false","2025-01-14 04:34:17.000","2025-01-14 04:16:14.000","Stale","Down","None","","","entityfusion-78-t","646b8812e4b03a4edebac882","10.147.8.71","Windows","Windows 10","Advanced","23.1.308.1","","2023-09-04 02:54:07.000","D5 20:26:57.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-09 11:41:04.000","true","Disabled","Disabled","Cautious","","","PROD, Laptop, Computers, TT, AXA LIFE","Philippines","PC0T43AL","Intel(R) Core(TM) i7-7600U CPU @ 2.80GHz","Dynamic","Detect","Detect","Disabled","a639605a-4255-4327-a05b-138143b54304"
"646b85d1e4b03a4edebac872:PYLUMCLIENT_PHILIPPINES_01L-JESPIRITU_00090FFE0001","PYLUMCLIENT_PHILIPPINES_01L-JESPIRITU_00090FFE0001","'-2093865074.1198775089551518743","01l-jespiritu.ph.intraxa","01l-jespiritu","192.168.1.16","112.204.174.30","Primary","25593978","Prevent","Enabled","false","2025-01-13 10:00:49.000","2025-01-13 09:56:01.000","Stale","Down","None","","","entityfusion-67-t","646b85d1e4b03a4edebac872","10.147.10.196","Windows","Windows 10","Advanced","23.1.308.1","","2023-07-12 07:35:03.000","D3 07:00:52.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 02:56:59.000","true","Disabled","Disabled","Cautious","","","PROD, Laptop, Computers, TT, AXA LIFE","Philippines","PF46GXYQ","12th Gen Intel(R) Core(TM) i7-1255U","Dynamic","Detect","Detect","Disabled","604f8b88-9980-49e8-b08b-ebb56de0047e"
"60b41348e4b09ad79db094da:PYLUMCLIENT_PHILIPPINES_01L-NETWORK01_E86A64EB7AB3","PYLUMCLIENT_PHILIPPINES_01L-NETWORK01_E86A64EB7AB3","'-210568756.1198775089551518743","01l-network01.ph.intraxa","01l-network01","192.168.120.12","111.125.89.167","Primary","25593978","Prevent","Enabled","false","2025-01-10 17:47:30.000","2025-01-10 17:41:35.000","Stale","Down","None","","","entityfusion-23-t","60b41348e4b09ad79db094da","10.147.6.250","Windows","Windows 10","Advanced","23.1.308.1","","2024-02-21 03:52:06.000","D4 18:04:28.000","0.0","0","false","Disabled","","Enabled","Disabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 17:36:18.000","true","Disabled","Disabled","Cautious","","","AXA LIFE, Computers, Laptop, PROD, TT","Philippines","PC14214Z","Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","b8dca123-3988-4058-8a66-f637e03901d3"
"60b41457e4b09ad79db094e9:PYLUMCLIENT_PHILIPPINES_01LW-ADAWIDZIUK_CC96E583B366","PYLUMCLIENT_PHILIPPINES_01LW-ADAWIDZIUK_CC96E583B366","346198701.1198775089551518743","01lw-adawidziuk.ph.intraxa","01lw-adawidziuk","192.168.0.20","178.42.241.237","Primary","25593978","Prevent","Enabled","false","2025-01-08 15:02:17.000","2025-01-08 14:57:07.000","Stale","Down","None","","","entityfusion-16-t","60b41457e4b09ad79db094e9","10.147.10.183","Windows","Windows 11","Advanced","23.1.308.1","","2024-08-19 06:28:26.000","D84 07:56:10.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-08 07:11:46.000","true","Disabled","Disabled","Cautious","","","","Philippines","BH0R0T3","12th Gen Intel(R) Core(TM) i5-1245U","Dynamic","Detect","Detect","Disabled","970e68cf-307c-4bf7-a9d3-9b4da8b3a212"
"641dcef5e4b022331ffdd296:PYLUMCLIENT_PHILIPPINES_01LW-MKULIK_AC91A16DBCE9","PYLUMCLIENT_PHILIPPINES_01LW-MKULIK_AC91A16DBCE9","'-874011887.1198775089551518743","01lw-mkulik.ph.intraxa","01lw-mkulik","192.168.50.15","83.168.79.105","Primary","25593978","Prevent","Enabled","false","2025-01-07 16:38:31.000","2025-01-07 16:33:13.000","Stale","Down","None","","","entityfusion-43-t","641dcef5e4b022331ffdd296","10.147.7.45","Windows","Windows 11","Advanced","23.1.308.1","","2024-08-21 06:31:11.000","D0 05:35:21.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-07 11:00:55.000","true","Disabled","Disabled","Cautious","","","","Philippines","GJPWD14","13th Gen Intel(R) Core(TM) i5-1335U","Dynamic","Detect","Detect","Disabled","b9c45c81-02c5-4fa3-a4e3-b23a98fd521b"
"6447fa51e4b015ef0216321a:PYLUMCLIENT_AXA PARTNERS ITALY_0GETLAF_549842CF8B0E","PYLUMCLIENT_AXA PARTNERS ITALY_0GETLAF_549842CF8B0E","'-682660807.1198775089551518743","0getlaf.ipassistance.it","0getlaf","10.146.171.77","80.17.31.132","Primary","25593978","Prevent","Enabled","false","2025-01-13 14:28:09.000","2025-01-13 14:23:08.000","Stale","Down","None","","","entityfusion-47-t","6447fa51e4b015ef0216321a","10.147.7.49","Windows","Windows 11","Suspended","23.1.308.1","","2024-12-04 09:54:07.000","D0 00:00:22.000","0.0","0","false","Disabled","","Disabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners Italy","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-04 13:57:24.000","false","Disabled","Disabled","Unknown","","","","AXA Partners","4V7Y633","Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz","Dynamic","Detect","Disabled","Disabled","13038a79-c8b1-4b99-b34e-8e02d7c500c6"
"646b871ee4b03a4edebac87a:PYLUMCLIENT_PHILIPPINES_111L-JJCHUN_00090FFE0001","PYLUMCLIENT_PHILIPPINES_111L-JJCHUN_00090FFE0001","1502278953.1198775089551518743","111l-jjchun.ph.intraxa","111l-jjchun","192.168.31.220","120.28.112.64","Primary","25593978","Disabled","Enabled","false","2024-12-23 12:28:37.000","2024-12-23 12:23:37.000","Stale","Down","None","","","entityfusion-72-t","646b871ee4b03a4edebac87a","10.147.10.187","Windows","Windows 11","Advanced","23.1.308.1","","2024-11-13 03:54:33.000","D13 13:28:40.000","0.0","0","false","Disabled","","Disabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Disabled","","Disabled","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-02-06 01:29:18.000","true","Disabled","Disabled","Disabled","","","","Philippines","PF50ZBH9","13th Gen Intel(R) Core(TM) i7-1365U","Dynamic","Detect","Disabled","Disabled","30947680-2a07-4841-94f5-739b5e64a011"
"6447fbdee4b015ef02163225:PYLUMCLIENT_PHILIPPINES_111L-MDELROSARI_607D09293D2D","PYLUMCLIENT_PHILIPPINES_111L-MDELROSARI_607D09293D2D","1913300031.1198775089551518743","111l-mdelrosario.ph.intraxa","111l-mdelrosario","192.168.254.159","158.62.17.103","Primary","25593978","Prevent","Enabled","false","2025-01-14 02:40:57.000","2025-01-14 02:35:53.000","Stale","Down","None","","","entityfusion-55-t","6447fbdee4b015ef02163225","10.147.10.177","Windows","Windows 11","Advanced","23.1.308.1","","2024-09-09 08:39:34.000","D0 00:00:50.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-15 04:02:47.000","false","Disabled","Disabled","Cautious","","","","Philippines","PF41TR5M","12th Gen Intel(R) Core(TM) i5-1245U","Dynamic","Detect","Detect","Disabled","30947680-2a07-4841-94f5-739b5e64a011"
"646b879fe4b03a4edebac87e:PYLUMCLIENT_PHILIPPINES_111L-RRIVERA_00090FFE0001","PYLUMCLIENT_PHILIPPINES_111L-RRIVERA_00090FFE0001","1264658152.1198775089551518743","111l-rrivera.ph.intraxa","111l-rrivera","192.168.55.102","130.105.171.27","Primary","25593978","Prevent","Enabled","false","2025-01-16 03:30:53.000","2025-01-16 03:25:00.000","Stale","Down","None","","","entityfusion-75-t","646b879fe4b03a4edebac87e","10.147.10.190","Windows","Windows 11","Advanced","23.1.308.1","","2024-11-18 06:03:12.000","D0 03:19:06.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-11-18 06:06:56.000","false","Disabled","Disabled","Cautious","","","","Philippines","PF52345D","13th Gen Intel(R) Core(TM) i7-1365U","Dynamic","Detect","Disabled","Disabled","30947680-2a07-4841-94f5-739b5e64a011"
"641dce17e4b022331ffdd28c:PYLUMCLIENT_ENTITYFUSION_11D-CC01_1CBFC0007032","PYLUMCLIENT_ENTITYFUSION_11D-CC01_1CBFC0007032","884312982.1198775089551518743","11d-cc01.ph.intraxa","11d-cc01","192.168.120.251","111.125.95.74","Primary","25593978","Prevent","Enabled","false","2025-01-07 02:56:15.000","2025-01-07 02:51:06.000","Stale","Down","None","","","entityfusion-35-t","641dce17e4b022331ffdd28c","10.147.6.66","Windows","Windows 10","Advanced","23.1.308.1","","2022-07-10 12:03:24.000","D1 01:33:33.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-07 02:49:58.000","true","Disabled","Disabled","Cautious","","","AXA LIFE, CSE, Computers, Desktop, PROD","Philippines","GJYN643","Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz","Dynamic","Detect","Detect","Disabled","1ce4e9c2-3d82-4459-bb81-0325773bfd81"
"646b8b5ae4b03a4edebcad97:PYLUMCLIENT_ENTITYFUSION_11D-CC02_D81265726D9E","PYLUMCLIENT_ENTITYFUSION_11D-CC02_D81265726D9E","513759695.1198775089551518743","11d-cc02.ph.intraxa","11d-cc02","192.168.120.104","203.177.23.99","Primary","25593978","Prevent","Enabled","false","2025-01-07 03:23:30.000","2025-01-07 03:18:24.000","Stale","Down","None","","","entityfusion-92-t","646b8b5ae4b03a4edebcad97","10.147.10.194","Windows","Windows 10","Advanced","23.1.308.1","","2023-09-14 08:35:39.000","D0 02:29:05.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 09:55:36.000","false","Disabled","Disabled","Cautious","","","AXA LIFE, CSE, Computers, Desktop, PROD","Philippines","GK5P643","Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz","Dynamic","Detect","Disabled","Disabled","c9f0e57c-9748-4007-b07c-a810394939f4"
"646b88bae4b03a4edebac887:PYLUMCLIENT_PHILIPPINES_11L-ANICOLAS_00090FFE0001","PYLUMCLIENT_PHILIPPINES_11L-ANICOLAS_00090FFE0001","'-991030059.1198775089551518743","11l-anicolas.ph.intraxa","11l-anicolas","192.168.68.102","119.94.171.98","Primary","25593978","Prevent","Enabled","false","2025-01-13 07:22:44.000","2025-01-13 07:17:37.000","Stale","Down","None","","","entityfusion-81-t","646b88bae4b03a4edebac887","10.147.6.245","Windows","Windows 10","Advanced","23.1.308.1","","2024-07-29 08:11:11.000","D7 01:59:14.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-28 01:41:48.000","true","Disabled","Disabled","Cautious","","","","Philippines","PC1JPZSR","Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz","Dynamic","Detect","Detect","Disabled","74e7fdfb-a1c6-4304-89c5-95858b08fcf4"
"646b871ee4b03a4edebac87a:PYLUMCLIENT_PHILIPPINES_11L-CBALIDOY_8C8CAA685D09","PYLUMCLIENT_PHILIPPINES_11L-CBALIDOY_8C8CAA685D09","'-464362990.1198775089551518743","11l-cbalidoy.ph.intraxa","11l-cbalidoy","192.168.1.18","136.158.103.79","Primary","25593978","Prevent","Enabled","false","2024-12-29 11:17:34.000","2024-12-29 11:12:12.000","Stale","Down","None","","","entityfusion-72-t","646b871ee4b03a4edebac87a","10.147.10.187","Windows","Windows 10","Advanced","23.1.308.1","","2024-06-10 06:15:01.000","D4 17:20:34.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-24 01:10:23.000","true","Disabled","Disabled","Cautious","","","","Philippines","PC1WLGHT","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","b71f6a24-0cf9-427e-8d04-cc1b16e70077"
"6447fb50e4b015ef02163221:PYLUMCLIENT_DIRECT KOREA_12072707_70B5E8C4F159","PYLUMCLIENT_DIRECT KOREA_12072707_70B5E8C4F159","'-334269336.1198775089551518743","12072707.kbainfra.net","12072707","10.11.121.47","182.162.23.184","Primary","25593978","Prevent","Enabled","false","2025-01-08 10:53:12.000","2025-01-08 10:47:21.000","Stale","Down","None","","","entityfusion-52-t","6447fb50e4b015ef02163221","10.147.10.167","Windows","Windows 10","Advanced","23.1.308.1","","2024-10-04 08:31:00.000","D21 10:35:42.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Direct Korea","10.1.90.75","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-07 10:36:32.000","true","Disabled","Disabled","Cautious","","","WIN10_보조직, WIN10, PBW GROUP, ADK-Staff","Direct Korea","3LKQ103","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","1673313f-5ef7-4767-815a-57299f451fe6"
"6447f945e4b015ef02163215:PYLUMCLIENT_AXA GOBO_1GK6163_7478270A7386","PYLUMCLIENT_AXA GOBO_1GK6163_7478270A7386","538066268.1198775089551518743","1gk6163.axa-bs.intraxa","1gk6163","10.90.38.52","161.69.80.128","Primary","25593978","Prevent","Enabled","false","2025-01-10 06:56:08.000","2025-01-10 06:53:38.000","Stale","Down","None","","","entityfusion-44-t","6447f945e4b015ef02163215","10.147.9.9","Windows","Windows 10","Advanced","23.1.308.1","","2023-07-11 02:27:54.000","D16 22:38:52.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 06:48:06.000","true","Disabled","Disabled","Cautious","","","MFAR, Laptops, PC","AXA BS","1GK6163","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","8ac82ae1-127c-4f8f-a84b-02aeea45ed51"
"61e8609be4b01e23fd851271:PYLUMCLIENT_AXA BS_1V03163_7478270A6E2A","PYLUMCLIENT_AXA BS_1V03163_7478270A6E2A","'-291901755.1198775089551518743","1v03163.axa-bs.intraxa","1v03163","192.168.1.16","103.146.240.95","Primary","25593978","Prevent","Enabled","false","2025-01-02 16:10:34.000","2025-01-02 15:25:08.000","Stale","Down","None","","","entityfusion-28-t","61e8609be4b01e23fd851271","10.147.6.149","Windows","Windows 10","Advanced","23.1.308.1","","2023-05-02 06:28:37.000","D34 23:51:29.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-02 15:25:19.000","true","Disabled","Disabled","Cautious","","","ME, Laptops, PC","AXA BS","1V03163","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","9fdb549e-f9ad-44e0-b3e6-56aa6157b4de"
